customerId,amountTotal,salesTotal,annualTotal,monthlyTotalProduct1,monthlyTotalProduct2,extraItemsTotal,monthsSinceStarted,avgDaysToPay,creditedAmount,isCancelled,hasProduct1,hasProduct2,hasProduct3,hasProduct4,hasProduct5,hasProduct6,hasProduct7,hasProduct8,hasProduct9,hasProduct10,hasProduct11,hasProduct12,administrativeArea,subCountryArea,country,firstInvoiceDate
215093,159.2,159.2,0,0,0,0,1,-1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,none,none,United Kingdom,01/06/2018
215092,239,239,0,0,0,0,2,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,none,none,United Kingdom,25/05/2018
215091,239,239,0,0,0,0,2,33,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,WORCESTERSHIRE,West Midlands,United Kingdom,25/05/2018
215090,125,125,0,0,0,0,2,35,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,BEXLEY,London,United Kingdom,24/05/2018
215089,125,125,0,0,0,0,2,35,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,BEXLEY,London,United Kingdom,24/05/2018
215088,125,125,0,0,0,0,2,35,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,BEXLEY,London,United Kingdom,24/05/2018
215087,8.64,0,0,0,8.64,0,0,-1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,none,United Kingdom,01/07/2018
215081,245.1,245.1,0,0,0,0,2,-1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,none,none,United Kingdom,16/05/2018
215079,494,494,0,0,0,0,2,32,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,none,none,United Kingdom,11/05/2018
215078,364,364,0,0,0,0,2,34,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,none,none,United Kingdom,04/05/2018
215076,175,175,0,0,0,0,2,45,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,GLOUCESTERSHIRE,South West,United Kingdom,01/05/2018
215075,175,175,0,0,0,0,2,-1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,none,none,United Kingdom,01/05/2018
215074,199,199,0,0,0,0,2,41,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NEWPORT,Wales,United Kingdom,01/05/2018
215073,245.1,245.1,0,0,0,0,2,44,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,SUFFOLK,East,United Kingdom,01/05/2018
215072,325,325,0,0,0,0,3,32,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,none,none,United Kingdom,30/04/2018
215068,325,325,0,0,0,0,3,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,none,none,United Kingdom,30/04/2018
215066,199,199,0,0,0,0,3,-1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,BIRMINGHAM,West Midlands,United Kingdom,20/04/2018
215057,240,240,0,0,0,0,3,-1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,WILTSHIRE,South West,United Kingdom,13/04/2018
215056,199,199,0,0,0,0,3,-1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,SURREY,South East,United Kingdom,13/04/2018
215052,180,180,0,0,0,0,4,91,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,OLDHAM,North West,United Kingdom,29/03/2018
215051,230,230,0,0,0,0,3,-1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Cheshire West,North West,United Kingdom,01/04/2018
215048,300,300,0,0,0,0,4,44,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NORTHAMPTONSHIRE,East Midlands,United Kingdom,20/03/2018
215045,266.1,266.1,0,0,0,0,4,-1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,BIRMINGHAM,West Midlands,United Kingdom,16/03/2018
215044,299,299,0,0,0,0,4,26,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,GUERNSEY,Crown dependency,United Kingdom,16/03/2018
215042,100,100,0,0,0,0,4,-1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,PORTSMOUTH,South East,United Kingdom,15/03/2018
215041,125.34,100,0,0,25.34,0,4,36,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,WIGAN,North West,United Kingdom,15/03/2018
215038,251.2,251.2,0,0,0,0,4,-1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ISLE OF WIGHT,South East,United Kingdom,12/03/2018
215037,251.2,251.2,0,0,0,0,4,-1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ISLE OF WIGHT,South East,United Kingdom,12/03/2018
215034,300,300,0,0,0,0,4,-1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,MILTON KEYNES,South East,United Kingdom,12/03/2018
215032,180,180,0,0,0,0,4,-1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,SUFFOLK,East,United Kingdom,07/03/2018
215031,159.2,159.2,0,0,0,0,4,40,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,WARRINGTON,North West,United Kingdom,07/03/2018
215027,222.2,222.2,0,0,0,0,4,55,266.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,GUERNSEY,Crown dependency,United Kingdom,02/03/2018
215025,200,200,0,0,0,0,4,-1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,BIRMINGHAM,West Midlands,United Kingdom,01/03/2018
215023,259,259,0,0,0,0,5,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,OLDHAM,North West,United Kingdom,28/02/2018
215021,260,260,0,0,0,0,5,-1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Cheshire West,North West,United Kingdom,16/02/2018
215019,175,175,0,0,0,0,5,22,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,SHROPSHIRE,West Midlands,United Kingdom,15/02/2018
215018,416,416,0,0,0,0,5,20,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,none,none,United Kingdom,14/02/2018
215006,239.2,239.2,0,0,0,0,6,12,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,none,none,United Kingdom,31/01/2018
214995,270,270,0,0,0,0,6,57,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,STAFFORDSHIRE,West Midlands,United Kingdom,11/01/2018
214990,249,249,0,0,0,0,7,35,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,WILTSHIRE,South West,United Kingdom,15/12/2017
214988,550,550,0,0,0,0,12,87,120,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CUMBRIA,North West,United Kingdom,19/12/2017
214984,230,230,0,0,0,0,7,-1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,WARRINGTON,North West,United Kingdom,13/12/2017
214964,280,280,0,0,0,0,7,39,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,none,none,United Kingdom,01/12/2017
214957,229,229,0,0,0,0,8,120,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,KNOWSLEY,North West,United Kingdom,20/11/2017
214929,249,249,0,0,0,0,8,188,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ROCHDALE,East,United Kingdom,14/11/2017
214916,300,300,0,0,0,0,8,67,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,none,none,United Kingdom,02/11/2017
214914,245.1,245.1,0,0,0,0,6,41,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,BOLTON,North West,United Kingdom,04/01/2018
214888,625,625,0,0,0,0,9,218,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,none,United Kingdom,16/10/2017
214876,424.22,344,0,0,80.22,0,10,42,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,SURREY,South East,United Kingdom,28/09/2017
214868,215,215,0,0,0,0,9,103,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,CALDERDALE,North West,United Kingdom,19/10/2017
214838,416.08,400,0,0,16.08,0,8,118,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,none,none,United Kingdom,17/11/2017
214816,259,259,0,0,0,0,15,-1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,none,none,United Kingdom,25/07/2017
214815,259,259,0,0,0,0,15,226,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,BURY,North West,United Kingdom,25/07/2017
214800,259,259,0,0,0,0,10,231,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,none,none,United Kingdom,01/09/2017
214795,17.4,0,0,0,17.4,0,6,20,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,none,none,United Kingdom,31/01/2018
214793,325,325,0,0,0,0,8,63,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,WILTSHIRE,South West,United Kingdom,17/11/2017
214781,2341.3,1074,0,0,1267.3,0,12,53,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,COVENTRY,West Midlands,United Kingdom,07/07/2017
214779,100,100,0,0,0,0,12,39,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,none,none,United Kingdom,13/07/2017
214739,1990.15,399,399,1192.15,0,0,13,23,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,HILLINGDON,London,United Kingdom,09/06/2017
214721,625,625,0,0,0,0,13,25,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CEREDIGION,Wales,United Kingdom,30/06/2017
214708,176.56,160,0,0,16.56,0,14,81,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,POOLE,South West,United Kingdom,19/05/2017
214705,219,219,0,0,0,0,13,-1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ESSEX,East,United Kingdom,09/06/2017
214699,249,249,0,0,0,0,14,48,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NORTHAMPTONSHIRE,East Midlands,United Kingdom,26/05/2017
214687,219,219,0,0,0,0,13,28,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,MANCHESTER,North West,United Kingdom,08/06/2017
214684,300,150,150,0,0,0,14,20,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NEWPORT,Wales,United Kingdom,02/05/2017
214681,205.36,196,0,0,9.36,0,15,74,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,none,none,United Kingdom,26/04/2017
214673,60,0,60,0,0,0,12,22,36,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,DEVON,South West,United Kingdom,15/05/2017
214671,419.77,0,0,0,69.77,350,14,48,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,BRISTOL,South West,United Kingdom,31/05/2017
214662,591.64,499,0,0,92.64,0,15,21,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,EDINBURGH,Scotland,United Kingdom,04/04/2017
214650,249,249,0,0,0,0,14,158,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,KNOWSLEY,North West,United Kingdom,19/05/2017
214633,438,219,219,0,0,0,16,-1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,REDBRIDGE,London,United Kingdom,30/03/2017
214631,623.48,200,200,0,223.48,0,17,100,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,SOUTH GLOUCESTERSHIRE,South West,United Kingdom,23/02/2017
214616,931.1,340,340,0,251.1,0,15,58,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,BRISTOL,South West,United Kingdom,26/04/2017
214600,480.39,418,0,0,62.39,0,10,12,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,none,none,United Kingdom,01/09/2017
214568,289,289,0,0,0,0,4,78,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,West Yorkshire,North West,United Kingdom,29/03/2018
214566,298,149,149,0,0,0,14,66,178.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,BELFAST AREA,Northern Ireland,United Kingdom,10/02/2017
214547,275,125,150,0,0,0,18,52,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,MANCHESTER,North West,United Kingdom,31/01/2017
214543,330,165,165,0,0,0,16,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ESSEX,East,United Kingdom,23/03/2017
214515,330,150,180,0,0,0,18,38,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,OXFORDSHIRE,South East,United Kingdom,01/01/2017
214475,364,364,0,0,0,0,4,-1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,STOCKTON-ON-TEES,North East,United Kingdom,26/03/2018
214384,300,150,150,0,0,0,19,145,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,CALDERDALE,North West,United Kingdom,10/12/2016
214366,400,200,200,0,0,0,20,99,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,EAST SUSSEX,South East,United Kingdom,24/11/2016
214351,25,0,25,0,0,0,5,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CHESHIRE,North West,United Kingdom,28/02/2018
214347,33.64,0,25,0,8.64,0,10,43,4.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,DONCASTER,North West,United Kingdom,30/09/2017
214343,25,0,25,0,0,0,5,31,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NEWCASTLE UPON TYNE,West Midlands,United Kingdom,16/02/2018
214342,25,0,25,0,0,0,6,29,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,none,none,United Kingdom,11/01/2018
214339,147.12,0,0,0,147.12,0,8,30,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,SURREY,South East,United Kingdom,30/11/2017
214301,65.87,0,0,65.87,0,0,21,35,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WOLVERHAMPTON,West Midlands,United Kingdom,31/10/2016
214293,2205.98,650,350,74.02,1131.96,0,20,96,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,none,none,United Kingdom,25/11/2016
214269,140,140,0,0,0,0,3,54,168,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WOLVERHAMPTON,West Midlands,United Kingdom,15/09/2016
214266,2535.05,280,280,278.25,1696.8,0,24,39,1198.41,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CHESHIRE,North West,United Kingdom,20/09/2016
214264,482,219,263,0,0,0,22,51,315.6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NEWHAM,London,United Kingdom,15/09/2016
214262,299,299,0,0,0,0,4,-1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,BURY,North West,United Kingdom,02/03/2018
214255,798,399,399,0,0,0,16,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,none,none,United Kingdom,31/03/2017
214244,469.79,170,170,0,129.79,0,23,52,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORNWALL,South West,United Kingdom,26/08/2016
214234,300,150,150,0,0,0,22,220,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,BIRMINGHAM,West Midlands,United Kingdom,01/09/2016
214231,65.98,0,25,0,40.98,0,8,42,124.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,HAMPSHIRE,South East,United Kingdom,30/11/2017
214219,200,200,0,0,0,0,12,81,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,HALTON,North West,United Kingdom,01/09/2016
214211,3043.38,150,300,0,2593.38,0,25,30,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FLINTSHIRE,Scotland,United Kingdom,24/06/2016
214209,410,410,0,0,0,0,2,37,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NOTTINGHAMSHIRE,East Midlands,United Kingdom,01/05/2018
214208,860.29,280,560,20.29,0,0,22,53,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,HILLINGDON,London,United Kingdom,01/09/2016
214158,498,249,249,0,0,0,24,91,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,WALTHAM FOREST,London,United Kingdom,31/05/2016
214154,199,199,0,0,0,0,15,321,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,BRIGHTON AND HOVE,South East,United Kingdom,30/04/2016
214115,1084.26,235,0,0,849.26,0,5,27,255.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,STAFFORDSHIRE,West Midlands,United Kingdom,28/02/2018
214074,597,597,0,0,0,0,20,99,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Swindon,South West,United Kingdom,30/11/2016
214055,796,398,398,0,0,0,22,62,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,LEEDS,North West,United Kingdom,20/09/2016
214045,622,234,388,0,0,0,28,8,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SURREY,South East,United Kingdom,31/03/2016
214028,1610.47,349,349,206.77,705.7,0,28,49,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,HILLINGDON,London,United Kingdom,11/03/2016
214010,912.99,235,470,207.99,0,0,28,340,282,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NOTTINGHAMSHIRE,East Midlands,United Kingdom,26/02/2016
213998,0.65,0,0,0,0.65,0,29,700,0.65,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,BIRMINGHAM,West Midlands,United Kingdom,29/02/2016
213957,4155.42,1449,900,0,1806.42,0,28,80,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,COVENTRY,West Midlands,United Kingdom,23/03/2016
213950,578,289,289,0,0,0,27,529,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,MANCHESTER,North West,United Kingdom,20/01/2016
213946,27.62,0,0,7.68,19.94,0,20,204,311.5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,BIRMINGHAM,West Midlands,United Kingdom,30/11/2016
213931,657,219,438,0,0,0,32,31,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,WIRRAL,North West,United Kingdom,30/11/2015
213905,645.79,214,428,0,3.79,0,32,30,3.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,OXFORDSHIRE,South East,United Kingdom,09/11/2015
213895,652.8,195,390,0,67.8,0,34,56,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,HAVERING,London,United Kingdom,30/09/2015
213888,7311.68,0,0,508.74,6802.94,0,31,44,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,KENT,South East,United Kingdom,30/09/2015
213872,578,289,289,0,0,0,26,194,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,STOCKTON-ON-TEES,North East,United Kingdom,31/01/2016
213844,796,398,398,0,0,0,24,687,1910.4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,BIRMINGHAM,West Midlands,United Kingdom,03/08/2015
213837,1830.14,245,390,0,1195.14,0,36,41,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,STAFFORDSHIRE,West Midlands,United Kingdom,31/07/2015
213820,300.96,100,200,0,0.96,0,34,44,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OXFORDSHIRE,South East,United Kingdom,01/09/2015
213817,788.96,0,0,3.43,785.53,0,26,133,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WAKEFIELD,North West,United Kingdom,30/09/2015
